기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
서연이화,N,2019,395377655477,29136332825,14884667015,316337471058,,730972556356,158880172609,5541824374,,,1126350211833,439055077457,183597818551,,78490976802,517546054259,,116680450069,,608804157574,1126350211833,964614307210,867717651954,96896655256,72891417699,24005237557,14257916129,15096552337,-54797019287,10014409130,-64811428417,-49078089695,59063860496,-98729141202,57602661573,17818172170,11318160655,29136332825
CJ CGV,N,2015,188827575810,75408470266,3785316827,77584671617,,1027422510874,419832416139,23419917002,17923175621,,1216250086684,281606360334,61531698082,,412750595286,694356955620,,426748020617,,521893131064,1216250086684,896776508108,431868611575,464907896533,393353145013,71554751520,22481523208,18190486278,76756478875,19053187074,57703291801,56475605563,129913628285,-150254243108,33256331046,,62494305669,75408470266
CJ CGV,N,2016,245266766596,92623820365,4156843153,85147435993,,1394351992049,419606868518,20497198298,,,1639618758645,498828499535,66419988870,,591762963366,1090591462901,,453882185297,,549027295744,1639618758645,914597444504,428583091407,486014353097,424022496330,61991856767,11882865770,25317260067,47097816616,9829508536,37268308080,34540624230,141915838037,-446633183620,321932695682,17215350099,75408470266,92623820365
CJ CGV,N,2017,175961806169,37329940540,5880823056,85805205606,,1419696865901,454513395244,20449147975,,,1595658672070,491533749872,68320726837,,576690801760,1068224551632,,432289009991,,527434120438,1595658672070,932125702861,442146825128,489978877733,446058131152,43920746581,20964307687,83935152141,-18190314773,-4891710579,-13298604194,-14186715756,92421613132,-73337511696,-74377981261,-55293879825,92623820365,37329940540
CJ CGV,N,2018,215885458699,103590749384,4727351818,77891533535,,1136228246091,317610726126,17767179754,,,1352113704790,425746385643,313620532415,,584820291977,1010566677620,,98545810883,,341547027170,1352113704790,974760401941,458949784131,515810617810,479693838686,36116779124,11474032540,212733968885,-357788528227,-32696006127,-325092522100,-326336739558,21543027403,96312069013,-51594287572,66260808844,37329940540,103590749384
CJ CGV,N,2019,289786613698,176681365352,5167728219,88951530132,,2021495902448,274133698634,41596702306,,,2311282516146,482236269663,293055618802,,1565650453480,2047886723143,,20394576716,,263395793003,2311282516146,1046370346744,598651188143,447719158601,372512444438,75206714163,62430743419,132924170755,-51555187753,8364487401,-66062360898,-68668971567,225801111651,50766032887,-203469876134,73097268404,103590749384,176681365352
한세실업,N,2015,550516989825,133612259439,151445887125,148715779642,,339652203343,11824190146,467221490,1418648083,,890169193168,419609928141,63573149754,,21817922585,441427850726,,375776810415,,448741342442,890169193168,1464200813382,1187244746375,276956067007,136166383719,140789683288,8317024986,2628958403,132890487881,34185543174,98704944707,98424331385,10218188958,-27418741037,100790367620,83589815541,50879283164,133612259439
한세실업,N,2016,571862485512,157713200100,140104252407,152946548572,,382470927606,11056259728,711696037,1235692498,,954333413118,408570652708,61109566143,,72420687249,480991339957,,410108061474,,473342073161,954333413118,1421975960308,1203488075240,218487885068,132596209404,85891675664,8011555807,4874727766,62225380667,17659319576,44566061091,44371283669,48634556397,-48216346444,20339633070,20757843023,133612259439,157713200100
한세실업,N,2017,636832392464,46191367309,128597760874,137974399537,,282984538485,10851072435,697132586,1228777342,,919816930949,355395670319,54451747130,,68620964234,424016634553,,435985074339,,495800296396,919816930949,1354626971623,1180521416824,174105554799,124458989467,49646565332,7040987500,6295079798,57196233338,19613525756,37582707582,43386046645,63150227739,-119812459272,-50091441884,-106753673417,157713200100,46191367309
한세실업,N,2018,622033483287,15089480299,155472217641,151300440838,,228853370442,10718948057,578624616,1221862186,,850886853729,422494316884,57470430519,,18662790610,441157107494,,360578994824,,409729746235,850886853729,1316638246722,1157208937017,159429309705,131587579590,27841730115,7294085702,9383293956,-64386031381,2393213347,-66779244728,-68412788661,-57423271635,22506614328,3590970186,-31325687121,46191367309,15089480299
한세실업,N,2019,568886536895,65948020052,172845539667,132560263470,,295520263414,10225590528,655157858,1214947030,,864406800309,443484320476,75425528272,,17133779841,460618100317,,353946035026,,403788699992,864406800309,1533976204952,1324411458284,209564746668,131769610656,77795136012,8036206059,10736491561,25420651792,13835419135,11585232657,11716715257,62873395621,10901738825,-22530406058,51244728388,15089480299,65948020052
한솔제지,N,2015,334406655868,1023065780,137784693222,181316458252,,1014415190722,943503015126,4567161991,,,1348821846590,580058843243,76703550556,,427895330775,1007954174018,,24868337483,,340867672572,1348821846590,1349589228562,1099306277377,250282951185,175097866119,75185085066,6034420056,41751877319,36397381144,-10737777732,25659603412,46776716565,103208832940,-67257369822,-46925655686,-10974192568,12111269591,1023065780
한솔제지,N,2016,337523749520,1655918511,133072010563,188106490790,,965903383616,901715476596,4545060889,,,1303427133136,587379088240,98287553095,,281398656478,868777744718,,50699181522,,434649388418,1303427133136,1348565318010,1056146197439,292419120571,176018881454,116400239117,11089125441,36285346484,51382496614,14821119799,36561376815,34096010539,150155436989,-38175859849,-111346724409,632852731,1023065780,1655918511
한솔제지,N,2017,470311314833,5887116606,217821915521,223269154647,,1180472142469,1109976661767,9680629056,,,1665640626112,843090706726,119854053950,,283551819288,1126642526014,,80880590569,,538998100098,1665640626112,1539435141620,1283548845784,255886295836,192841457144,63044838692,21531016750,31421023766,65875009159,12549886994,48751153234,48744800907,85359255325,-33211435872,-47916621358,4231198095,1655918511,5887116606
한솔제지,N,2018,524470425475,2364520480,256424035521,236869062670,,1175103074964,1138039133139,8225084756,,,1699573500439,726433158690,104338116036,,393911414013,1120344572703,,99375479009,,579228927736,1699573500439,1738953742518,1451306106172,287647636346,166811516392,120836119954,6023856225,37662138721,58314680209,17351536413,40963143796,54225801254,134241269866,-63939069702,-73824796290,-3522596126,5887116606,2364520480
한솔제지,N,2019,496116266165,13083578813,246526144522,213589781298,,1149920693216,1065789306699,8738474757,45611621454,,1646036959381,653381325221,127416964801,,397855234542,1051236559763,,115095796913,,594800399618,1646036959381,1640023158495,1372041357528,267981800967,174979886142,93001914825,3561106551,31070912241,53439904275,24882570272,28557334003,30399057837,174815011640,-47475165711,-116620787596,10719058333,2364520480,13083578813
현대엘리베이터,N,2015,844305164564,335616172988,14994986364,214352482604,,630488771913,84256907575,11301764468,13430343071,,1474793936477,511449456246,156992937763,,226586792125,738036248371,,113086351280,,736757688106,1474793936477,1347989106053,1075690903984,272298202069,115576305603,156721896466,17793376581,29674508001,-95087753744,31171769808,-126259523552,-143363588170,164152911809,-261977309641,322153004339,224328606507,111258449839,335616172988
현대엘리베이터,N,2016,767128709237,331688062709,15178867354,259154356761,,713090427273,85126506891,27919388606,13176814227,,1480219136510,487697091271,183756185415,,185319134162,673016225433,,183461375426,,807202911077,1480219136510,1521039914028,1197513953615,323525960413,132147528786,191378431627,12210609719,34742493073,-38363739388,-106911269306,,70445222971,175470615590,-92778140034,-90000000000,-5867331830,335616172988,331688062709
현대엘리베이터,N,2017,752585912591,244927652303,16013127328,284458328855,,946010849634,161144340134,29640776213,192503729033,,1698596762225,544469799897,156167785372,,278323431845,822793231742,,265241987580,,875803530483,1698596762225,1706857199781,1368804147538,338053052243,158872934697,179180117546,16187478059,18691793145,149944477990,48883051188,101061426802,93394064786,119728140478,-341476091041,135734397463,-86278493145,331688062709,244927652303
현대엘리베이터,N,2018,723666337269,285686613379,22742687096,231219763150,,1077908545418,158317013304,31456998285,191099962984,,1801574882687,569140979238,160420389635,,229639157043,798780136281,,276625417596,,1002794746406,1801574882687,1615295429485,1323578797994,291716631491,146330735042,145385896449,10546654270,92105376699,38578423241,13967694212,24610729029,26400981689,188776341644,-136834049871,-12427710786,40945302234,244927652303,285686613379
현대엘리베이터,N,2019,764306679109,159594752060,25347403616,202423600142,,1166663287601,171418460875,29214448823,189696196935,,1930969966710,704106912790,120604447722,,185895264266,890002177056,,311157760262,,1040967789654,1930969966710,1558943382029,1256905051550,302038330479,157528523800,144509806679,74044446512,14411611887,109418061477,45694432375,63723629102,58974782066,83139528483,-350319986655,141194408537,-125882372031,285686613379,159594752060
LF,N,2015,870765844917,160197702999,321903497181,100979377881,,503653862075,298978585270,71049031806,5881985515,,1374419706992,155357016569,60744639170,,175989238388,331346254957,,685836257422,,1043073452035,1374419706992,1429859309967,561097442678,868761867289,778176801496,90585065793,5431031152,-5927837970,79172344258,23245166241,55927178017,54505363556,62569379788,-88492264528,-14620000000,-40542884740,199740090784,160197702999
LF,N,2016,990842174031,119859238277,278759560376,105689207430,,475898810977,278613508777,71344539896,5848702177,,1466740985008,256044482385,71487838724,,127727375949,383771858334,,727228440613,,1082969126674,1466740985008,1379859088627,544913342663,834945745964,735921864629,99023881335,5019000413,-5453720520,78034460380,21774452593,56260007787,54515674639,150785542645,-226852031533,35166100000,-40900388888,160197702999,119859238277
LF,N,2017,766848078913,104997060915,296291672919,119134600698,,693703617277,331440906190,66724477931,5815418838,,1460551696190,205788061981,61389001220,,134372639092,340160701073,,767501062913,,1120390995117,1460551696190,1389250127725,533747787419,855502340306,740454972867,115047367439,4889060576,5862105401,105145271177,31968301847,73176969330,52041868443,107090950901,-54487968309,-64824220000,-12221237408,119859238277,104997060915
LF,N,2018,843332481738,310506272243,320569935649,114041141085,,662856958503,338743731767,65378375592,5782135500,,1506189440241,172722071789,74794653961,,147184722316,319906794105,,836704606177,,1186282646136,1506189440241,1414779246508,561901232127,852878014381,742015284521,110862729860,6731139142,4691619235,116781183373,31272456398,85508726975,85098332798,128296752312,140932357174,-63590805276,205638304210,104997060915,310506272243
LF,N,2019,729996355240,188172466567,303380494996,100494000232,,931809358621,407914039623,58045979576,5748852161,,1661805713861,218692244966,51184900525,,199932511805,418624756771,,893042214705,,1243180957090,1661805713861,1405258776905,562590244918,842668531987,752243633037,90424898950,3630263597,4250335888,95371475297,21444406763,73927068534,71311386587,124181224397,-282602008192,36550207648,-121870576147,310506272243,188172466567
엔씨소프트,N,2015,924363836603,129829686124,77133616,69316797811,,1177272046775,215721100156,21779546408,240081769977,,2101635883378,225123834576,,,81555879918,306679714494,,1338997265387,,1794956168884,2101635883378,616604463077,107935697792,508668765285,251418256957,257250508328,22018201734,-1255807338,253201665610,65612536194,187589129416,188111468907,232076164769,-519504676532,310707707980,23279196217,100400238190,129829686124
엔씨소프트,N,2016,1018270459212,55585547491,281104034,154418623024,,1258992423820,210781671021,20464482954,238091472672,,2277262883032,183894655418,,,172598813292,356493468710,,1552918806186,,1920769414322,2277262883032,744135850328,119784663363,624351186965,305197332986,319153853979,24980865876,-16226191509,341659814341,68857204160,272802610181,329455969511,99759478064,-119839459544,-54139664073,-74219645553,129829686124,55585547491
엔씨소프트,N,2017,1669239629302,75017605086,207418499,208855702446,,1792268424923,218360176172,21475508302,96333433985,,3461508054225,372494395946,,,335582071082,708076467028,,1924094023958,,2753431587197,3461508054225,1546636024439,146712361811,1399923662628,780947575539,618976087089,26114158306,-13023752099,623767954797,152193708412,471574246385,946067645042,591923578054,-490329271855,-79738476980,21855829219,55585547491,75017605086
엔씨소프트,N,2018,1475896160802,59928902821,654953754,224758511578,,1406115463746,222155608343,23802440294,95005668146,,2882011624548,382745748412,149984680963,,77318634841,460064383253,,2202120852796,,2421947241295,2882011624548,1529913443079,848876138092,681037304987,0,681037304987,48940842619,-24923321660,652209024247,213783112940,438425911307,98911150715,416803086272,-2479996620,-429333085830,-15009996178,75017605086,59928902821
엔씨소프트,N,2019,1935418842570,121074721311,1753030706,307160251957,,1249762778389,267016187118,25171346119,93684755300,,3185181620959,349981739942,0,,332555214134,682536954076,,2369748259319,,2502644666883,3185181620959,1525867646987,968937379774,556930267213,0,556930267213,63895691433,-24934293870,437842730373,130351045664,307491684709,211979651036,474319119382,-371515534584,-42203632351,60599952447,59928902821,121074721311
한샘,N,2015,403116265450,50142787347,57948851494,98436704281,,305429492840,194043876244,4164611437,786626127,,708545758290,284915731470,228983522877,,13511520835,298427252305,,400255290959,,410118505985,708545758290,1631046865632,1118007021346,513039844286,373950834693,139089009593,2866480215,512622609,145055620354,37429675376,107625944978,104998394886,198477342397,-154033226542,-14583647217,,20311778353,50142787347
한샘,N,2016,475239407232,107342223113,62315286341,102930952869,,360359624920,202229297516,4346579066,271149221,,835599032152,308983688159,248186874998,,12506030053,321489718212,,504246098914,,514109313940,835599032152,1855003162830,1268277756416,586725406414,429166840860,157558565554,3655973849,728132782,165032517042,39833112225,125199404817,122070370955,150891341102,-75650244049,-17836209658,57404887395,50142787347,107342223113
한샘,N,2017,330030930448,39030063791,64512689955,109251137023,,605652334881,285635924707,5101767238,89074399717,,935683265329,362400308721,215816463361,,55443318390,417843627111,,611263967450,,517839638218,935683265329,1973868805675,1378687524500,595181281175,433244595469,161936685706,3186600124,2304531452,167292942678,39630020495,127662922183,123272839068,99819338166,-183319443726,15950008237,-67550097323,107342223113,39030063791
한샘,N,2018,374354977370,55276086793,59319683111,95240577385,,511056952073,226014314126,10731545292,91249930599,,885411929443,261039757872,212427642857,,61906756991,322946514863,,655762836982,,562465414580,885411929443,1847989366656,1344860176253,503129190403,419186505974,83942684429,2176748075,1846195768,99561241309,31270314905,68290926403,65781251962,94097054615,33048851669,-110824177430,16321728854,39030063791,55276086793
한샘,N,2019,374491355947,108814411343,53430010092,74337396581,,649737841248,382754334090,9971351467,94780040290,,1024229197195,302294243090,193035759484,,136880532707,439174775797,,678470514755,,585054421398,1024229197195,1605551061013,1159121250918,446429810095,377059271122,69059036044,10351774,4701658991,72695388975,31351917216,41343471759,43922307128,88214464877,12835420986,-47517215075,53532670788,55276086793,108814411343
KCC건설,N,2015,527824151587,119997425662,99479692099,205135739742,,309831348261,3860470075,5503110295,88136045989,,837655499848,341131271669,102467018860,,197509470676,538640742345,,153665312841,,299014757503,837655499848,969647511221,949437471319,20210039902,113775770829,-93565730927,13081047492,24770364737,-111190964868,-23714866635,-85383677088,-85423822745,29162481753,56325799824,-140428389862,-54940108285,173834464803,119997425662
KCC건설,N,2016,632218523524,124682661378,143838057475,255531703540,,270136770484,3612691936,4942459542,54443324848,,902355294008,487579242950,175705934382,,104592257045,592171499995,,165004838522,,310183794013,902355294008,1120735139230,1028630143910,92104995320,56916538459,35188456861,8832980905,17570183728,21900286626,5251323597,16648963029,11169036510,5604632264,9942216004,-10977110694,4569737574,119997425662,124682661378
KCC건설,N,2017,682207183358,237323071814,127912148568,276063824546,,259475957580,2104547810,4722440056,55624241890,,941683140938,434557205516,195533783966,,168853599677,603410805193,,186113991254,,338272335745,941683140938,1326422111953,1199075215839,127346896114,55494248080,71852648034,6759965437,9847600437,29499385861,7016063171,22483322690,30228541732,102568543327,60271820095,-50033249894,112807113528,124682661378,237323071814
KCC건설,N,2018,718134673750,206809591393,198467510130,287390142737,,250675821740,2307106664,4062736656,50286826693,,968810495490,507642055519,187948246031,,107469939770,615111995289,,216617370602,,353698500201,968810495490,1063586408063,968876956850,94709451213,46978574725,47730876488,11543170731,16146335001,33330220424,9221652879,24108567545,22660643657,-24992559325,13360971212,-18746802316,-30378390429,237323071814,206809591393
KCC건설,N,2019,805934051487,298344372642,88202163191,381675402588,,233260799464,2328253178,3704012123,34286170816,,1039194850951,496974152380,201536691184,,164684977491,661659129871,,240919303606,,377535721080,1039194850951,1642515959742,1520477228234,122038731508,63238141590,58800589918,10278460233,8097464076,42999986068,14771347831,28228638237,26605389166,93731512426,-24803410345,22550441069,91478543150,206857604532,298344372642
고려제강,N,2015,246740902300,376275802,79858360216,147968102045,,1107855026610,282732357355,5470071602,71718944093,,1354595928910,249666934936,58796973478,,82035486409,331702421345,,986096883311,,1022893507565,1354595928910,509762636850,423941259002,85821377848,58334272206,27487105642,10245993121,14778558992,22962806030,4416558780,18546247250,15364555582,61507627157,-12451455581,-49372620402,-316448826,692724628,376275802
고려제강,N,2016,254167706645,17626333315,71943692066,137584435737,,1147815684779,256193476613,8445871332,91223648608,,1401983391424,265239403163,61154953442,,88804492780,354043895943,,1010015378907,,1047939495481,1401983391424,449611059217,369113461205,80497598012,57308031620,23189566392,10665675453,11890127799,34846243830,3588899086,31257344744,31344578816,74388154656,-64341381042,7006433698,17053207312,376275802,17626333315
고려제강,N,2017,239864954984,3737367482,74211459208,135920394512,,1141998532317,236404724829,8360191332,97912610525,,1381863487301,228067221726,55136658507,,91249088758,319316310484,,1024409611428,,1062547176817,1381863487301,459185338963,382009069217,77176269746,55141660569,22034609177,14939414656,12272137950,26508789573,7640389393,18868400180,20906272236,38365491531,-21808062777,-30440896246,-13883467492,17626333315,3737367482
고려제강,N,2018,247208463103,2648537239,83098531062,136418326299,,1127511003738,222796135796,7443818615,97806041643,,1374719466841,207938344132,47474821347,,91899572919,299837917051,,1036223036047,,1074881549790,1374719466841,467174936522,396229193333,70945743189,44287672680,26658070509,6361631818,8449393304,21877492327,2632973061,19244519266,18687677415,34292353492,-14037478177,-21343997482,-1089122167,3737367482,2648537239
고려제강,N,2019,254776503033,49626791,84594206822,155931789034,,1149074690737,208292465640,7045147615,100622454544,,1403851193770,233193196544,42755071880,,87918632068,321111828612,,1046723582015,,1082739365158,1403851193770,495658415989,421143500787,74514915202,44366061748,30148853454,8357000127,7412990325,27597921112,7390315158,20207605954,14855849768,20408080935,-37204153167,14196900909,,2648537239,49626791
한진중공업,N,2015,1622994000000,79869000000,721779000000,204692000000,,3015387000000,1223488000000,8742000000,211121000000,,4638381000000,2558441000000,343319000000,,702411000000,3260852000000,,61394000000,,1377529000000,4638381000000,2041347000000,1972358000000,68989000000,166799000000,-97810000000,50082000000,173356000000,-316603000000,-56485000000,-260118000000,-205467000000,109406000000,409000000,-245147000000,-135332000000,215201000000,79869000000
한진중공업,N,2016,1709538000000,98951000000,518530000000,242278000000,,2212023000000,1036188000000,7420000000,109929000000,,3921561000000,1598996000000,186629000000,,1418415000000,3017411000000,,-444027000000,,904150000000,3921561000000,1928591000000,1776465000000,152126000000,102807000000,49319000000,74876000000,141311000000,-338323000000,-3894000000,-334429000000,-308938000000,78719000000,-43927000000,-15868000000,18924000000,79869000000,98951000000
한진중공업,N,2017,1390569000000,107247000000,655299000000,148699000000,,1921734000000,653140000000,4756000000,68231000000,,3312303000000,2532122000000,208153000000,,216771000000,2748893000000,,-710560000000,,563410000000,3312303000000,1737428000000,1545012000000,192416000000,105733000000,86683000000,33106000000,145399000000,-297386000000,1642000000,-299028000000,-361817000000,368798000000,-36512000000,-323602000000,8684000000,98951000000,107247000000
한진중공업,N,2018,1382999000000,228601000000,519388000000,102682000000,,1005370000000,636673000000,3733000000,67599000000,,2388369000000,1490510000000,197641000000,,1296789000000,2787299000000,,,,-398930000000,2388369000000,1750954000000,1551132000000,199822000000,265827000000,-66005000000,92601000000,114927000000,-991271000000,-27797000000,-963474000000,-945288000000,182116000000,15886000000,-76243000000,121759000000,107247000000,228601000000
한진중공업,N,2019,1299550000000,122369000000,363759000000,136500000000,,1166100000000,613082000000,2377000000,64485000000,,2465650000000,1840367000000,166779000000,,378011000000,2218378000000,,,,247272000000,2465650000000,1609530000000,1439132000000,170398000000,93343000000,77055000000,9473000000,128996000000,-60968000000,12686000000,-73654000000,-39441000000,140634000000,51752000000,-296104000000,-103718000000,228601000000,122369000000
금호산업,N,2015,672362663661,116576919704,55991195935,387023259329,,538990750978,9024675988,6133085848,2767449834,,1211353414639,772646479582,288497793823,,236076779941,1008723259523,,-2196419173,,202630155116,1211353414639,1530257352712,1444379637102,85877715610,65640838692,20236876918,26022411237,18214774656,,22841586239,-2176050234,-17168494367,16896050322,44593373482,-117397528074,-55908104270,172295787279,116576919704
금호산업,N,2016,735569514835,69955064339,34493006128,407238588796,,537462993683,9440056601,4623622825,2723180366,,1273032508518,696476056629,364849620338,,256446423605,952922480234,,113523092290,,320110028284,1273032508518,1352983409456,1249587924910,103395484546,62113787981,41281696565,4421586830,15307574941,,42054278238,119375538970,113023414368,17731857015,22193714555,-86283026892,-46357455322,116576919704,69955064339
금호산업,N,2017,651936057151,52599801405,30377037468,341361577656,,542640544978,9173495560,3828545096,2678910898,,1194576602129,671950216774,326679934924,,210614805743,882565022517,,110567966486,,312011579612,1194576602129,1297393428439,1188785657352,108607771087,77876599436,30731171651,2800508411,20629431080,12731447720,4553167613,8178280107,,74638527403,-10321213146,-81415184432,-257392759,69955064339,52599801405
금호산업,N,2018,616384597700,40218526319,58274255875,273408221568,,548822599029,9602193876,6216361108,2634641430,,1165207196729,638734249331,317082978288,,178521111926,817255361257,,186354655530,,,1165207196729,1376234626492,1277050202712,99184423780,57189019239,41995404541,2500379905,9856600406,82983107724,15910797598,67072310126,73721934260,54573170072,-17781044565,-49570865245,-12381275086,52599801405,40218526319
금호산업,N,2019,1006562898451,76048423013,118231641495,307816618534,,322306712303,39492715149,12788732600,2588960179,,1328869610754,761978426790,251805417034,,191126593999,953105020789,,212370423389,,,1328869610754,1597271635672,1481792397848,115479237824,60237900888,55241336936,2145651820,11719801550,47587231752,1711360930,45875870822,43669410693,60983965601,3190867131,-28153055828,35829896694,40218526319,76048423013
대한전선,N,2015,514637456000,41976648000,116253024000,172694901000,,680201301000,485252850000,17817382000,655878000,,1194838757000,419048878000,113732333000,,433751151000,852800029000,,-486515023000,,342038728000,1194838757000,1360382694000,1241453883000,118928811000,82045803000,36883008000,56507382000,245044598000,-53029071000,4182028000,-57211099000,-56816532000,-123602390000,-153234071000,287109307000,10272846000,30817919000,41976648000
대한전선,N,2016,647630395000,142246646000,157882361000,256041374000,,626081963000,480391941000,15972397000,650298000,,1273712358000,457392378000,162769110000,,436955104000,894347482000,,-7807916000,,379364876000,1273712358000,1201174113000,1087724766000,113449347000,69733517000,43715830000,30410761000,55577526000,13023323000,2958422000,10064901000,12416794000,-24883844000,118888101000,5352292000,27408098000,41976648000,142246646000
대한전선,N,2017,586008279000,93190488000,171571640000,273956713000,,651428736000,474958481000,13735128000,644718000,,1237437015000,393757353000,136798119000,,471916577000,865673930000,,-21939635000,,371763085000,1237437015000,1465408989000,1358232461000,107176528000,59934295000,47242233000,23146567000,74891134000,-13071689000,,-13071689000,-13909035000,31703641000,-38223963000,-40382478000,,142246646000,93190488000
대한전선,N,2018,572478432000,102423109000,174139098000,257536623000,,598352170000,452618285000,11472113000,2575958000,,1170830602000,330546368000,135719588000,,482148141000,812694509000,,67211314000,,358136093000,1170830602000,1528860215000,1424837647000,104022568000,59349931000,44672637000,15791019000,52484832000,5723467000,66364000,5657103000,-6092502000,15195483000,13597655000,-20773716000,0,93190488000,102423109000
대한전선,N,2019,623039854000,189652712000,167453300000,220447494000,,570469679000,435766211000,11824789000,2029653000,,1193509533000,824416916000,122486341000,,38775267000,863192183000,,31207950000,,330317350000,1193509533000,1394967712000,1319706716000,75260996000,49396498000,25864498000,10585187000,-55537198000,-12034190000,16387436000,-28421626000,-27382310000,82164274000,-14419572000,17846742000,85591444000,102423109000,189652712000
화승알앤에이,N,2015,215107181659,6600473605,26853827769,177917401859,,529059831628,129025208414,6346469143,13978441279,,744167013287,391592610191,125291030117,,73831700585,465424310776,,201026211509,,278742702511,744167013287,677790806574,552079119888,125711686686,108114310915,17597375771,3156013341,10412098871,75313802914,-1472322702,76786125616,78907442243,48619254119,-76178108506,28928064228,1369209841,5231263764,6600473605
화승알앤에이,N,2016,240360311665,4228171990,32393311115,200351394662,,590349853400,136508734854,11979630309,15680319892,,830710165065,422135588477,153553005929,,74204875457,496340463934,,253134050394,,334369701131,830710165065,757257828129,625002162881,132255665248,115103009836,17152655412,1710494974,10906836714,69946813562,12460905174,57485908388,58605059120,51885592486,-35458313307,-18799580794,-2372301615,6600473605,4228171990
화승알앤에이,N,2017,236451551803,15345433121,36357231188,182114513700,,471732327151,125606374268,13036296385,8014839506,,708183878954,361109823020,153299011195,,77717818906,438827641926,,213687606708,,269356237028,708183878954,718370153305,597032515988,121337637317,118437256773,2900380544,5559385932,10365992513,-43705963299,-6909220793,-36796742506,-65370824610,26316048881,36572961763,-51771749513,11117261131,4228171990,15345433121
화승알앤에이,N,2018,248171844122,4945757805,43438278430,195342542577,,412205306768,118426428241,12467366803,8014839506,,660377150890,378686808736,146998683133,,62934762756,441621571492,,180560586213,,218755579398,660377150890,729709314295,610709750134,118999564161,107395100669,11604463492,1868487528,11892369655,-34824081906,-2098069165,-32726012741,-46384282370,-7307084214,-16582962503,13490371401,-10399675316,15345433121,15748066029
화승알앤에이,N,2019,227806752353,3933389894,41548694384,177033893784,,464146262778,114901780923,11729022534,8014839506,,691953015131,393534857282,147088037917,,39644644276,433179501558,,196212794072,,258773513573,691953015131,748204978235,625372590923,122832387312,105768416593,17063970719,6768447290,14893797364,28021603391,7414092567,20607510824,42476494200,43399349436,-32550885316,-11860832031,-1012367911,4945757805,3933389894
한국콜마,N,2015,174013339067,14543863099,41118694567,87386285483,,144632237904,128797651563,7155680858,,,318645576971,99574397585,70626479850,,5096775082,104671172667,,84685151394,,213974404304,318645576971,506556490889,390804276663,115752214226,60809340810,54942873416,3588526577,3548201548,54907334144,12113550235,42793783909,41390339646,51557641156,-554645973,-52490511331,-1408536817,15952399916,14543863099
한국콜마,N,2016,195958464083,11430193550,56928120847,113118732803,,196764980070,150172231094,7635780231,,,392723444153,127701424302,88973123233,,4361439472,132062863774,,131371327469,,260660580379,392723444153,619588215998,479268797958,140319418040,70315814979,70003603061,2834720425,3437835382,69752566484,-17512628482,52239938002,50906206275,32604411368,-38662526966,3286829800,-3113669549,14543863099,11430193550
한국콜마,N,2017,300291537487,5813585748,71596009997,145299885047,,242073341566,179038945035,7446597304,,,542364879053,140794603293,85887858961,,104441785056,245236388349,,167739673089,,297128490704,542364879053,681624683359,535935941731,145688741628,84392476111,61296265517,2430140445,6667608247,56114169866,11935941206,44178228660,41643383370,9005639634,-126911489734,112478010009,-5616607802,11430193550,5813585748
한국콜마,N,2018,255765787014,9870452614,82774299458,143978471021,,625912802558,182028820912,7630180464,,,881678589572,247525222701,80603733705,,192877942971,440403165672,,211877068813,,441275423900,881678589572,891722289393,742236084923,149486204470,78008242699,71006357616,5463423860,10046330470,67155259390,15040001579,52115257811,50478192996,52480439723,-332553666130,284079016262,4056866866,5813585748,9870452614
한국콜마,N,2019,307019951150,32189192183,65839323366,189546996964,,699704273716,178271986913,7569489079,522254819,,1006724224866,357383898352,91190578442,,165459766898,522843665250,,242087801401,,483880559616,1006724224866,854579663720,736577863037,118001800683,56211392851,57997632987,6018259406,13435508322,51016983742,10966393350,40050590392,37585142928,70380902840,-49581623904,1425986377,22318739569,9870452614,32189192183
쌍용양회공업,N,2015,296611371410,70299723,68747974623,212426618486,,2054642554937,1556377058307,18086343610,184895029082,,2351253926347,920291418167,91672717122,,275802105650,1196093523817,,161240047747,,1155160402530,2351253926347,1416156825533,1150013266216,266143559317,103172352260,162971207057,5420697027,35627615307,48541821514,-1310258357,49852079871,43034293509,227450268512,-4232111367,-223378831813,-160674668,230974391,70299723
쌍용양회공업,N,2016,470387897870,60103453020,68451068156,242267665810,,2062447924823,1545195391684,17485503130,167527445677,,2532835822693,757037562332,96681343829,,260356200851,1017393763183,,296235832530,,1515442059510,2532835822693,1411403635011,1139733092663,271670542348,93309349969,178361192379,7827055174,22022733367,,19990291500,134926372028,136740547904,129587582325,-102659627128,33105198100,60033153297,70299723,60103453020
