기업명,관리종목여부,년도,유동자산,현금및현금성자산,재고자산,매출채권,기타유동자산,비유동자산,유형자산,무형자산,투자부동산,기타비유동자산,자산총계,유동부채,매입채무,기타유동부채,비유동부채,부채총계,자본금,이익잉여금,기타자본구성요소,자본총계,부채와자본총계,매출액,매출원가,매출총이익(손실),판매비와관리비,영업이익(손실),금융수익,금융비용,법인세차감전순이익(손실),법인세비용,당기순이익(손실),총포괄손익,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,현금및현금성자산의순증가,기초현금및현금성자산,기말현금및현금성자산
화승인더스트리,N,2017,199790000000,32255640178,22050529657,102837000000,,314263000000,48028399838,30682172684,1444854393,,514053000000,237532000000,70030783842,,35900324696,273433000000,27660000000,226714000000,,240620000000,514053000000,972307000000,930946000000,41361322597,19566257188,21795065409,10292315926,-8741641089,43131273002,8323372744,34807900258,14064152949,20183468586,-13218988893,-3336118381,3628361312,28635547250,32255640178
화승인더스트리,N,2018,135824000000,13085710976,6548833223,83633982839,,245858000000,3383421221,30153200667,32912176409,,381683000000,208260000000,68294187731,,6446647811,214707000000,27660000000,117223000000,,166976000000,381683000000,809022000000,780121000000,28901090156,16613844306,12287245850,4099083291,-9775192032,24836418205,1649604513,23186813692,20484154818,1602269284,19058578007,-39794914575,-19134067284,32255640178,13085710976
화승인더스트리,N,2019,171406000000,33833606297,2402272328,93285372841,,238590000000,763113151,28133595610,32525408918,,409996000000,221281000000,96623664282,,6960746491,228242000000,27660000000,132999000000,,181754000000,409996000000,1045320000000,1010500000000,34822929730,9543533622,25279396108,5521151985,-6545779342,23505604138,5269798896,18235805242,18142433804,22196957146,4270248264,-5630129783,20837075627,13085710976,33833606297
신세계인터내셔날,N,2015,295050000000,1039550319,178520000000,97556304423,,538202000000,348352000000,21276721742,46134221482,,833252000000,302694000000,65072760974,,94846351816,397540000000,35700000000,276972000000,,435712000000,833252000000,884541000000,473759000000,410782000000,393720000000,17061885681,16079668808,17517411861,15360452656,3120817208,12239635448,11714724577,47158768579,-67135647864,20984729894,1007850609,31699710,1039550319
신세계인터내셔날,N,2016,296798000000,1210193910,190478000000,98706350274,,563277000000,329782000000,28422307945,67534328544,,860076000000,274343000000,79906173046,,151602000000,425945000000,35700000000,279815000000,,434131000000,860076000000,893804000000,456251000000,437553000000,414666000000,22886570714,16321601003,19112110872,15359474969,7514821839,7844653130,7531454517,55813720386,-44328412996,-11314663799,170643591,1039550319,1210193910
신세계인터내셔날,N,2017,310805000000,2130738539,181806000000,114260000000,,544164000000,310275000000,22964541924,65724114458,,854969000000,265503000000,57971106696,,138975000000,404478000000,35700000000,295569000000,,450491000000,854969000000,960655000000,473741000000,486914000000,457918000000,28996111816,25338977283,27265278443,28646464678,6048539956,22597924722,20643985457,15480362984,-29016915904,14457097549,920544629,1210193910,2130738539
신세계인터내셔날,N,2018,342478000000,3118992887,202473000000,121829000000,,532290000000,307590000000,24150423614,65630020997,,874768000000,214849000000,75097270659,,179673000000,394522000000,35700000000,327791000000,,480246000000,874768000000,1120760000000,501810000000,618954000000,551105000000,67848760540,13146662933,18795844364,43762216908,5739053651,38023163257,35430829825,109555000000,-60054420356,-48511889521,988254348,2130738539,3118992887
신세계인터내셔날,N,2019,362162000000,1935243538,227970000000,118346000000,,649748000000,307839000000,29241957951,30364511382,,1011910000000,267377000000,79363548601,,218678000000,486056000000,35700000000,373241000000,,525854000000,1011910000000,1282440000000,533245000000,749199000000,662482000000,86716934685,13461390268,20616807911,82017241282,20876904807,61140336475,58074827453,105487000000,-27724374939,-78946230257,-1183749349,3118992887,1935243538
제주항공,N,2015,355477000000,125801000000,6124563408,30962995452,,122264000000,41163603105,11643144843,,,477741000000,200007000000,58783239424,,45916010248,245923000000,129534000000,13607352045,,231818000000,477741000000,608059000000,486068000000,121990000000,70580382279,51409778795,3613176569,6154438312,52999277895,5842107462,47157170433,43320591028,72127346453,-152046000000,127365000000,48174593846,77626583453,125801000000
제주항공,N,2016,436829000000,167310000000,8302860323,29071756948,,163608000000,58937298162,11907046877,,,600437000000,260857000000,83070221139,,67417625270,328275000000,131471000000,51167174292,,272162000000,600437000000,747613000000,602001000000,145612000000,86949987928,58662130741,11130270557,1543817655,69010549484,15801515362,53209034122,47922525447,116673000000,-69064284124,-7440604979,41508841428,125801000000,167310000000
제주항공,N,2017,448807000000,102301000000,9369893958,45218075820,,351037000000,170542000000,18541331754,,,799845000000,368247000000,113894000000,,100604000000,468851000000,131784000000,114454000000,,330994000000,799845000000,996302000000,774313000000,221989000000,120439000000,101550000000,8191180156,7792454505,100524000000,23389683076,77134651442,76433508912,175831000000,-254988000000,20181370725,-65008929417,167310000000,102301000000
제주항공,N,2018,469945000000,217337000000,11542508433,59164497984,,554508000000,319625000000,22194501933,,,1024450000000,398749000000,130153000000,,244023000000,642772000000,131784000000,162016000000,,381681000000,1024450000000,1256650000000,1012490000000,244150000000,141873000000,102278000000,15708720621,18228803582,92899822649,22322793787,70577028862,64847200896,142651000000,-31655118303,4715213937,115035000000,102301000000,217337000000
제주항공,N,2019,446446000000,20558490036,16736224146,113465000000,,1011820000000,273748000000,26874491407,,,1458270000000,554817000000,147468000000,,581349000000,1136170000000,131784000000,102795000000,,322099000000,1458270000000,1376140000000,1244060000000,132080000000,166880000000,-34799483193,25219634545,26752170394,-49691242287,-13521505768,-36169736519,-42125333409,79853287310,-132086000000,-146134000000,-196778000000,217337000000,20558490036
녹십자,N,2015,674368000000,54432371075,302826000000,256962000000,,648750000000,463331000000,39359109370,8549603413,,1323120000000,267347000000,179061000000,,93787790419,361135000000,58432690000,588799000000,,961983000000,1323120000000,912911000000,603339000000,309572000000,224667000000,84905264879,18205676266,9760615934,145631000000,35029382892,110601000000,103271000000,60913848638,10642954498,-47930365791,23626437345,30530575018,54432371075
녹십자,N,2016,699627000000,54527659662,302383000000,308479000000,,723130000000,515390000000,53603245399,8427494801,,1422760000000,263602000000,142953000000,,177108000000,440710000000,58432690000,630821000000,,982047000000,1422760000000,1033110000000,727595000000,305519000000,236127000000,69391797542,6040904900,5769414836,76349849088,13447097690,62902751398,62089267681,-13246847721,-70515082570,82425068070,-1336862221,54432371075,54527659662
녹십자,N,2017,824040000000,126718000000,360953000000,331674000000,,751719000000,513613000000,70544538326,8305386190,,1575760000000,220710000000,187505000000,,322430000000,543140000000,58432690000,672355000000,,1032620000000,1575760000000,1098480000000,784205000000,314274000000,235456000000,78818222557,8504472261,14077012078,68033646718,13267587676,54766059042,64838454131,46441288196,-17723631311,50228887500,78946544385,54527659662,126718000000
녹십자,N,2018,783352000000,59919031203,364151000000,352981000000,,797228000000,511073000000,86667646578,8183277578,,1580580000000,260850000000,174681000000,,263429000000,524279000000,58432690000,710608000000,,1056300000000,1580580000000,1141420000000,848859000000,292563000000,246253000000,46310812127,28672933458,10031790742,60126771715,12194031012,47932740703,37947594621,12215513175,-66420440737,-14266472500,-68471400062,126718000000,59919031203
녹십자,N,2019,797143000000,50075692846,382240000000,359245000000,,945231000000,573510000000,88251192630,8061168967,,1742370000000,341251000000,176691000000,,351826000000,693077000000,58432690000,704889000000,,1049300000000,1742370000000,1146090000000,836425000000,309669000000,267808000000,41861116101,9025899065,24926155836,15488140118,3647236130,11840903988,7063285065,42703292034,-133336000000,82183746951,-8449407156,59919031203,50075692846
덕양산업,N,2015,162717000000,33154328120,2696327969,111131000000,,167794000000,81729514850,8439911416,5348291311,,330511000000,193090000000,172848000000,,76154718479,269245000000,16282490000,10979559251,,61265758212,330511000000,815922000000,809456000000,6466433522,9923227148,-3456793626,445165561,766457617,839836587,79506154,760330433,1752380808,31961076652,-86127303591,64108751600,9942524661,23211803459,33154328120
덕양산업,N,2016,166723000000,15085762972,2668363606,128449000000,,163601000000,79654670383,9992573370,5262880586,,330324000000,204865000000,175039000000,,69067564111,273932000000,16282490000,7799040912,,56391473395,330324000000,823616000000,819487000000,4129620150,11203281397,-7073661247,437719538,1841862763,-4418082417,-1534998864,-2883083553,-4227099217,-8650249047,-8574818073,-843498028,-18068565148,33154328120,15085762972
덕양산업,N,2017,165644000000,23639632406,2968793066,119813000000,,166180000000,88672905623,11921638825,5308570461,,331824000000,241071000000,180615000000,,30679466044,271750000000,16282490000,8709234536,,60073799732,331824000000,914028000000,902721000000,11306549298,9029680693,2276868605,425962080,1759255108,1087944653,-39133400,1127078053,3682326337,30701051217,-9352118280,-12850000000,8553869434,15085762972,23639632406
덕양산업,N,2018,287472000000,60330865397,3613335555,185640000000,,161330000000,87034039987,10650544955,5308570461,,448802000000,320240000000,264864000000,,69968473654,390208000000,16282490000,8333384399,,58593817988,448802000000,1171520000000,1152760000000,18765050926,10891564266,7873486660,481933608,1858996006,1819207927,1553837924,265370003,-1479981744,43639793675,-13742191230,6667796676,36691232991,23639632406,60330865397
덕양산업,N,2019,256688000000,23258172489,3669206342,179492000000,,155304000000,95295771126,8780149216,5865804474,,411991000000,333706000000,239990000000,,29626935212,363333000000,16282490000,-6359198086,,48658633044,411991000000,1256670000000,1236840000000,19823291935,14369583284,5453708651,882084925,1980450580,-12985436534,80056921,-13065493455,-9287999344,-1438388662,-24818920166,-10730225548,-37072692908,60330865397,23258172489
코스맥스,N,2015,156025000000,4257955439,48589292840,87189717121,,110128000000,69950029890,4109609560,,,266152000000,161336000000,59995572194,,20188160643,181524000000,4499754500,31776069778,,84627933508,266152000000,372482000000,315944000000,56538934733,28337301166,28201633567,286232795,2135104844,28784194040,6568918151,22215275889,21684406308,4745525247,-13440573814,10825750000,2130701433,2266424641,4384414363
코스맥스,N,2016,276074000000,49641100831,74246910956,121061000000,,155076000000,100952000000,4100363930,,,431150000000,200672000000,84712350012,,27547491263,228219000000,5024754500,58367422028,,202931000000,431150000000,505505000000,425382000000,80122591497,36818876213,43303715284,5861341307,7063080499,43571960840,8494271530,35077689310,31936229750,18962461836,-63216486804,89344540540,45090515572,4384414363,49647441078
코스맥스,N,2017,282478000000,1615195139,79091568329,137123000000,,233378000000,148219000000,4774459905,,,515856000000,248226000000,120650000000,,64838577342,313065000000,5024754500,58442300988,,202792000000,515856000000,528204000000,471193000000,57011973000,38224532397,18787440603,3700787824,12267884679,11790331776,1583764312,10206567464,9906260009,17191020413,-120470000000,55313954298,-47964558823,49647441078,1682954567
코스맥스,N,2018,302071000000,7268485043,94207016952,180707000000,,311642000000,147956000000,5459293166,,,613713000000,319659000000,110414000000,,75404797497,395064000000,5024754500,75903243726,,218649000000,613713000000,679385000000,610263000000,69122678250,46988350461,22134327789,10818953768,8963404895,26519243250,5154397554,21364845696,18871143040,-20450128524,-32847762548,58954427700,5607353395,1682954567,7290307962
코스맥스,N,2019,334407000000,25095653431,73150736634,198911000000,,416127000000,205334000000,5706525952,,,750534000000,366577000000,108546000000,,81580091886,448158000000,5024754500,163466000000,,302377000000,750534000000,739011000000,639674000000,99336299620,59155686450,40180613170,12824142811,10323227787,121990000000,29347303473,92643001248,89755663792,54852325643,-50309914573,13541251247,17812659535,7290307962,25102967497
사조대림,N,2015,120501000000,499179102,32961377479,62554167654,,190674000000,56734786802,2367120501,14736968938,,311176000000,94812550176,49746927342,,37479220905,132292000000,29821775000,147299000000,,178884000000,311176000000,429808000000,343736000000,86072912316,82336532680,3736379636,1565801004,1974611384,60585215969,13487661480,47097554489,44748344177,13248098529,5127755402,-18874274587,-498420656,997599758,499179102
사조대림,N,2016,93856194112,1802321566,27366397340,44486933373,,238703000000,55238325355,3536295682,14713686971,,332559000000,111903000000,66014361632,,40578765438,152482000000,29821775000,148492000000,,180077000000,332559000000,460627000000,362424000000,98202871386,88137190520,10065680866,1386674730,2409729224,7321854491,6536361735,785492756,1193031113,24554296056,-28502602857,5246848411,1303142464,499179102,1802321566
사조대림,N,2017,104052000000,3095405866,38400832772,44514726071,,240856000000,54276764927,5348705272,14690978784,,344908000000,122461000000,69116099975,,29364169679,151825000000,29821775000,161497000000,,193083000000,344908000000,471852000000,366681000000,105171000000,88575224490,16595956212,1594649630,1686565890,17050957723,4156373862,12894583861,13602172190,4656689181,-395510066,-2966018796,1295160319,1802321566,3095405866
사조대림,N,2018,123031000000,11732018225,56481309251,38422651269,,224682000000,55552252801,4769826575,14668270597,,347713000000,118970000000,58347553596,,28936927316,147907000000,29821775000,168159000000,,199805000000,347713000000,431028000000,346199000000,84829639839,69298972374,15530667465,1629149393,1882872039,10596168570,3410660173,7185508397,7617738146,-6816217263,9220082369,6237493789,8641358895,3095405866,11732018225
사조대림,N,2019,240904000000,11867442736,133116000000,82373121624,,381290000000,161636000000,13702533536,10667682244,,622194000000,237584000000,134090000000,,84422420957,322007000000,45841235000,243116000000,,300187000000,622194000000,780447000000,644695000000,135751000000,105902000000,29849508417,2554446958,5096867786,80543568736,3466954174,77076614562,73433012223,62973669952,538233858,-63345479102,166424708,11732018225,11867442736
신세계푸드,N,2015,131852000000,3098620754,44664445610,65935786087,,355658000000,231428000000,50378263370,,,487509000000,81117889725,74468794167,,118479000000,199597000000,19362400000,200271000000,,287912000000,487509000000,901318000000,803405000000,97912217978,88498686992,9413530986,1237328431,1216810399,8684056633,1253061231,7430995402,5343421357,14612200126,-118607000000,97094603695,-6899970128,9998590882,3098620754
신세계푸드,N,2016,170342000000,941512920,80285991662,81480851019,,373982000000,244086000000,49634908523,,,544324000000,127785000000,96023370337,,117208000000,244993000000,19362400000,211689000000,,299330000000,544324000000,1039330000000,912137000000,127190000000,104632000000,22558042460,1001483534,2757522581,19760826309,4063885287,15696941022,13354090668,20674655047,-43671236027,20828854500,-2157107834,3098620754,941512920
신세계푸드,N,2017,217704000000,48957907563,70568722725,93849895193,,370333000000,250435000000,5598647801,,,588037000000,257766000000,110110000000,,12667783201,270434000000,19362400000,229962000000,,317604000000,588037000000,1185690000000,1026070000000,159614000000,128830000000,30783509516,526865146,3724302043,25816556472,4760799885,21055756587,20596699431,83884094282,-40712078770,4911625400,48016394643,941512920,48957907563
신세계푸드,N,2018,204532000000,2130313711,94145703927,99288923575,,413047000000,300165000000,5139313293,,,617579000000,181283000000,121473000000,,117786000000,299069000000,19362400000,230868000000,,318510000000,617579000000,1263680000000,1106150000000,157533000000,129487000000,28045554682,831315119,2978803378,11746732027,4444791045,7301940982,3810216065,28984792239,-85108167841,9295781750,-46827593852,48957907563,2130313711
신세계푸드,N,2019,267635000000,15064131554,117545000000,129959000000,,456265000000,296836000000,6057474341,,,723900000000,255151000000,112026000000,,152649000000,407801000000,19362400000,228457000000,,316099000000,723900000000,1305870000000,1141000000000,164878000000,141509000000,23368286702,1688623193,7381079448,3817174347,406425725,3410748622,1212456642,27246123510,-67729714825,53417383996,12933817843,2130313711,15064131554
롯데정밀화학,N,2015,580071000000,217138000000,149048000000,173683000000,,1057340000000,755936000000,30119933773,,,1637410000000,180145000000,78852436015,,332713000000,512857000000,129000000000,652324000000,,1124550000000,1637410000000,1162110000000,1024910000000,137206000000,93807464643,11752123501,2838694904,12304454136,62164382458,18011752976,44152629482,-65089294868,110429000000,84753056432,-74115968991,121066000000,96072042417,217138000000
롯데정밀화학,N,2016,566666000000,208471000000,133343000000,165927000000,,925835000000,712750000000,20654907224,,,1492500000000,201287000000,50182547229,,215955000000,417242000000,129000000000,610637000000,,1075260000000,1492500000000,1110670000000,947390000000,163284000000,100048000000,31873614210,2961901088,10429340752,-42059057388,-9005161438,-33053895950,-36556240305,67676153027,-50709537462,-25633616098,-8667000533,217138000000,208471000000
롯데정밀화학,N,2017,694929000000,130143000000,136426000000,187930000000,,887545000000,707992000000,15086712569,,,1582470000000,353561000000,73747738957,,94032794637,447593000000,129000000000,672279000000,,1134880000000,1582470000000,1157340000000,947546000000,209792000000,63125981327,112356000000,5095379205,10005623836,88176597639,18438948506,69737649133,67263257807,190784000000,-240809000000,-28303260480,-78327537747,208471000000,130143000000
롯데정밀화학,N,2018,714906000000,4785477171,169839000000,218437000000,,882592000000,701890000000,25812524749,,,1597500000000,228483000000,88708614840,,90916831616,319400000000,129000000000,824334000000,,1278100000000,1597500000000,1370100000000,1071450000000,298654000000,66772003221,210497000000,6077993100,4528309764,224505000000,51662346015,172843000000,163593000000,272689000000,-177671000000,-220376000000,-125358000000,130143000000,4785477171
롯데정밀화학,N,2019,858069000000,8940936498,174709000000,213025000000,,855761000000,670855000000,24102415112,8815637600,,1713830000000,280946000000,79973800313,,12015135814,292961000000,129000000000,969040000000,,1420870000000,1713830000000,1310800000000,1028590000000,282218000000,68354963579,189989000000,7437220714,2082183921,258007000000,62398393024,195608000000,186070000000,257632000000,-203546000000,-49930600860,4155459327,4785477171,8940936498
엠씨넥스,N,2015,161336000000,20816796638,26029061977,111776000000,,94330479358,28363931392,5441507313,,,255667000000,148459000000,63785033485,,3068599945,151528000000,4499109000,78953132554,,104139000000,255667000000,421493000000,362818000000,58674846196,27828492659,30846353537,619351199,3399045692,33712676953,6816174686,26896502267,27270608757,58255113679,-24620696750,-20650028875,12984388054,7941938750,20816796638
엠씨넥스,N,2016,198911000000,16023739899,19270763586,161309000000,,106419000000,32022963875,4586813515,1264618337,,305330000000,210164000000,70604564159,,1566303920,211730000000,4499109000,68124585049,,93599817112,305330000000,399263000000,376028000000,23235232109,33262232817,-10027000708,473163020,3625472585,-10186614441,2088070218,-8098544223,-7648918701,-34183707355,-22197429488,51578268932,-4802867911,20816796638,16023739899
엠씨넥스,N,2017,274190000000,16828942077,17678641436,198930000000,,99721696662,33615862637,3678250386,1604882146,,373912000000,252673000000,101239000000,,1407917530,254081000000,5519160500,55350915248,,119831000000,373912000000,625605000000,568806000000,56798199733,34622216613,22175983120,378387698,9587825058,-13700226548,414318733,-13285907815,-12813449801,-1191830441,-40217516832,42363286972,953939699,16023739899,16828942077
엠씨넥스,N,2018,277138000000,55406711617,17364438907,195466000000,,107797000000,25948405087,3871920942,1582847530,,384935000000,218770000000,125837000000,,3916587490,222687000000,8612673500,116157000000,,162248000000,384935000000,627642000000,536995000000,90646290337,38885485165,51760805172,3836662935,7674491174,54066227692,-13060549132,41005678560,38162339738,122562000000,-13705186989,-70080227336,38776533945,16828942077,55406711617
엠씨넥스,N,2019,353382000000,3348912428,21379239961,317395000000,,114307000000,24834583778,3741704710,3900838304,,467688000000,195397000000,109889000000,,1721750265,197119000000,8931741000,211568000000,,270569000000,467688000000,1184890000000,995713000000,189174000000,58853785066,130321000000,6913670421,7601144285,135814000000,-36272910559,99541301801,100754000000,-10246239334,-13619774408,-28188065266,-52054079008,55406711617,3348912428
한섬,N,2015,515304000000,17681925642,262893000000,53029452607,,435931000000,253855000000,3370324842,87227610606,,951235000000,119901000000,26189593949,,5824604701,125726000000,12315000000,713061000000,,825509000000,951235000000,615394000000,257295000000,358099000000,290890000000,67209544124,5333106577,1759134715,102507000000,24811229967,77695416070,75621250647,48445809257,-31592973999,-6126300,16846708958,835216684,17681925642
한섬,N,2016,527791000000,7908734178,282598000000,56545188321,,504106000000,275981000000,3132079194,91794579175,,1031900000000,152656000000,25510409510,,4599266443,157255000000,12315000000,763132000000,,874642000000,1031900000000,710322000000,308005000000,402317000000,328493000000,73823744352,5448266457,1502849108,78135506600,21473793463,56661713137,55723240598,54441946024,-86017841604,22005623444,-9570272136,17681925642,7908734178
한섬,N,2017,385236000000,9768633053,282486000000,73841796859,,784355000000,256519000000,2809054893,,,1169590000000,247128000000,22440497547,,1932677578,249061000000,12315000000,811112000000,,920530000000,1169590000000,765915000000,345335000000,420580000000,347323000000,73256238158,2600251794,3813268067,73467863759,18897194566,54570669193,52479413033,44652828824,-145358000000,102902000000,2196159033,7908734178,9768633053
한섬,N,2018,406837000000,38806275367,238477000000,55135254230,,745058000000,227268000000,2608079331,102098000000,,1151900000000,163838000000,20355886847,,2199964707,166038000000,12315000000,874600000000,,985857000000,1151900000000,766644000000,349198000000,417446000000,339080000000,78365963761,1451529566,2929416234,92170858500,22369063747,69801794753,73114904419,157956000000,-36058770583,-92989819415,28907228902,9768633053,38806275367
한섬,N,2019,718506000000,37051712277,446588000000,78824614897,,603698000000,336479000000,92762732843,101654000000,,1322200000000,215435000000,37496083777,,60045608133,275480000000,12315000000,941070000000,,1046720000000,1322200000000,994561000000,421442000000,573118000000,477369000000,95748735454,2487265315,1576812041,101202000000,25600454693,75601722137,54725232529,129920000000,-50881745427,-80788033884,-1749424999,38806275367,37051712277
파트론,N,2015,118735000000,1718266104,44720038859,65268552954,,350508000000,34302117048,3260669165,1902230373,,469243000000,97685000621,51501866004,,8259799722,105945000000,27078205000,341247000000,,363298000000,469243000000,775979000000,671754000000,104225000000,18012011280,58197694169,143805690,817907604,63913023638,15742746236,48170277402,48099795567,83504061679,-49277007278,-39251282800,-5024228399,6733720058,1718266104
파트론,N,2016,128084000000,3555128860,43886010178,72501014478,,349450000000,29346771415,2841663914,74093749,,477535000000,104987000000,54305765033,,3045730976,108033000000,27078205000,347531000000,,369502000000,477535000000,763823000000,697703000000,66120116116,17645291418,20105507640,207751973,626685699,26032891520,6689259218,19343632302,19305551975,16056387413,-2890488386,-11341602500,1824296527,1718266104,3555128860
파트론,N,2017,148541000000,857531963,60885636477,78609161046,,313672000000,24027774012,2761853894,259438608,,462213000000,131269000000,52852845969,,1372702489,132642000000,27078205000,325499000000,,329571000000,462213000000,756898000000,700004000000,56893835507,17843649896,10913454079,135966344,954716971,8218982601,5323898389,2895084212,-17320637762,-14447120671,-8644334008,20383065822,-2708388857,3555128860,857531963
파트론,N,2018,136616000000,4039938378,52387642944,59063759634,,297655000000,22071521265,3696582438,253095060,,434272000000,114324000000,44229463129,,1297807576,115621000000,27078205000,322115000000,,318650000000,434272000000,745601000000,662399000000,83202059428,16481327358,35972100158,189425178,974359137,20950001582,12048373759,8901627823,10826759838,52268390142,-12470777023,-36680430801,3117182318,857531963,4039938378
파트론,N,2019,180101000000,1271921596,63622518989,68319409554,,296611000000,24782382187,3367669620,196497237,,476712000000,105483000000,21429695889,,208634651,105692000000,27078205000,368793000000,,371021000000,476712000000,1203640000000,1044980000000,158656000000,19562229513,98031661611,645300762,1115257513,88032452719,31283057516,56749395203,62847978335,19146810744,-25315578393,4159579800,-2009187849,4039938378,1271921596
서희건설,N,2015,421643000000,83014449297,9554630244,146604000000,,163239000000,6323309384,8473258057,14070402837,,584882000000,350331000000,244864000000,,33540718065,383871000000,79968600000,58183153431,,201010000000,584882000000,1025780000000,914007000000,111769000000,80523605939,31245446496,-2705891146,5188079630,7686413515,3460149104,4226264411,4426191434,55571116884,21769399216,-47766811314,29573704786,53440744511,83014449297
서희건설,N,2016,443379000000,140691000000,9563317798,146422000000,,179868000000,2739893962,2523512242,17914525991,,623247000000,380084000000,216335000000,,30236407311,410320000000,79968600000,70099795363,,212927000000,623247000000,1045440000000,908101000000,137341000000,77462166747,59878978264,-201176578,4605989934,20580710134,7989143558,12591566576,11916641932,99825205201,-64697948967,22549793998,57677050232,83014449297,140691000000
서희건설,N,2017,496235000000,71297262337,8540903747,152137000000,,169410000000,2266801237,1349661012,14578941642,,665645000000,380374000000,206276000000,,29396286192,409770000000,86733872500,105186000000,,255874000000,665645000000,1009140000000,855459000000,153676000000,61805863836,91870305708,11103379084,10281659400,57815040640,20102028950,37713011690,36753128887,47346809332,-112088000000,-4524175683,-69265011677,140691000000,71297262337
서희건설,N,2018,537250000000,170863000000,4207539460,145761000000,,188798000000,2593315516,2340773368,18149074113,,726048000000,402950000000,221461000000,,29306408529,432256000000,86733872500,144130000000,,293792000000,726048000000,1110470000000,968781000000,141694000000,63696725423,77996947135,9693153675,11576558519,65314562699,18582148403,46732414296,45210719494,54490905108,36876394668,8152895008,99520194784,71297262337,170863000000
서희건설,N,2019,632203000000,165001000000,4144808427,233840000000,,230638000000,17029690708,1805437500,18252361657,,862840000000,421935000000,226763000000,,39483363938,461419000000,103541000000,203596000000,,401422000000,862840000000,1216980000000,1040530000000,176451000000,61151706189,115300000000,7094154580,14410182771,95908273284,31909490816,63998782468,62002114986,72525733002,-64351673533,-14068005183,-5893945714,170863000000,165001000000
광동제약,N,2015,231874000000,20096217070,73712840297,96892628629,,279737000000,159158000000,462336190,1043888040,,511612000000,111784000000,45616316592,,57215015994,168999000000,52420851000,279863000000,,342613000000,511612000000,572261000000,357995000000,214266000000,165606000000,48659707626,2233101827,3295747854,46575640137,13212680671,33362959466,34280650800,23774980078,-73767816179,32175790133,-17817045968,37949399009,20096217070
광동제약,N,2016,258075000000,28490637217,85563897758,100961000000,,287523000000,166531000000,65822187,707469871,,545598000000,141249000000,60542311228,,37787495464,179037000000,52420851000,305896000000,,366561000000,545598000000,636318000000,410025000000,226293000000,180572000000,45721730586,3198207966,5212065418,40775706077,11607080431,29168625646,27194729516,31072076750,-19613488783,-3262575255,8394420147,20096217070,28490637217
광동제약,N,2017,286125000000,30592444266,104262000000,105950000000,,297970000000,167846000000,3970075347,151689586,,584095000000,178585000000,68063200863,,20764289486,199349000000,52420851000,326389000000,,384746000000,584095000000,688537000000,462258000000,226279000000,189412000000,36867363316,3911106593,6384141220,33949896226,10099788198,23850108028,21431812758,21873639768,-26203746414,6929633908,2101807049,28490637217,30592444266
광동제약,N,2018,293836000000,30661275027,106520000000,108715000000,,295323000000,161806000000,3369163507,144990395,,589159000000,163782000000,65306692998,,26610412736,190393000000,52420851000,345438000000,,398767000000,589159000000,697078000000,477507000000,219571000000,185817000000,33753962202,2867738466,3953543330,32917833351,9926233139,22991600212,20640471606,27007174532,-13368532344,-13916131250,-277489062,30592444266,30661275027
광동제약,N,2019,367791000000,41152421495,141372000000,128511000000,,288249000000,126952000000,2578753667,4315617063,,656040000000,202049000000,97260628112,,33014265389,235064000000,52420851000,365279000000,,420977000000,656040000000,748889000000,512169000000,236721000000,195458000000,41262796713,2581901290,3866880919,36797300523,13872947459,22924353064,23516311370,25854536034,-14606452077,-1033679058,10491146468,30661275027,41152421495
GS홈쇼핑,N,2015,706461000000,181403000000,22097979574,495180000000,,532654000000,191889000000,41342436804,1751038441,,1239110000000,297879000000,222809000000,,8542665695,306422000000,32812500000,840158000000,,932693000000,1239110000000,1091330000000,111135000000,980196000000,867730000000,112466000000,28043655344,263599371,114486000000,33714942556,80770916853,88303951893,54310268794,-106950000000,-52804396000,-105335000000,286737000000,181403000000
GS홈쇼핑,N,2016,811777000000,165978000000,9578265011,627171000000,,543434000000,203681000000,30601031390,1704826921,,1355210000000,357757000000,249148000000,,5881433317,363639000000,32812500000,912971000000,,991573000000,1355210000000,1065160000000,94279250801,970877000000,842246000000,128631000000,24159793453,2822334004,136445000000,32951901679,103493000000,109957000000,191187000000,-155543000000,-51077148500,-15424375100,181403000000,165978000000
GS홈쇼핑,N,2017,733619000000,186148000000,24259928259,515158000000,,691227000000,220381000000,22474557824,1658615401,,1424850000000,336445000000,220080000000,,5247589894,341693000000,32812500000,967275000000,,1083150000000,1424850000000,1051660000000,69104710638,982553000000,838063000000,144490000000,14453153703,489167369,137432000000,40426758124,97005393878,93915744726,74763207378,-61849546801,7438933300,20170097528,165978000000,186148000000
GS홈쇼핑,N,2018,710950000000,187792000000,26060019805,486946000000,,673252000000,239848000000,16425528176,4257620890,,1384200000000,284163000000,195306000000,,6884002926,291047000000,32812500000,1046490000000,,1093160000000,1384200000000,1073510000000,253228000000,820286000000,682949000000,137337000000,42327090609,2677870304,165283000000,44667525618,120615000000,122023000000,45727830238,48094073478,-92017573500,1643194834,186148000000,187792000000
GS홈쇼핑,N,2019,642134000000,137583000000,42060056114,452694000000,,784435000000,282299000000,13662655749,4903534500,,1426570000000,267281000000,180474000000,,14028197468,281309000000,32812500000,1109960000000,,1145260000000,1426570000000,1194600000000,371296000000,823304000000,703254000000,120050000000,78994455070,2824116721,156894000000,50291008648,106603000000,105570000000,91806222032,-88175180623,-53811158799,-50208642049,187792000000,137583000000
